order_id;customer_id;loyalty_balance_before;loyalty_balance_after;loyalty_balance_delta
830;3806;25,0;45,0;20,0
831;3827;16,0;16,0;0,0
832;3828;7,0;7,0;0,0
833;3832;45,0;45,0;0,0
834;3835;25,0;40,0;15,0
835;3838;34,0;34,0;0,0
836;3842;32,0;32,0;0,0
837;3845;0,0;0,0;0,0
838;3850;33,0;33,0;0,0
839;3864;22,0;22,0;0,0
840;3866;15,0;30,0;15,0
841;3868;48,0;48,0;0,0
842;3876;0,0;0,0;0,0
843;3878;13,0;13,0;0,0
844;3879;27,0;27,0;0,0
845;3884;46,0;46,0;0,0
846;3893;48,0;48,0;0,0
847;3948;30,0;30,0;0,0
848;4009;18,0;28,0;10,0
849;4098;27,0;27,0;0,0
850;4118;19,0;19,0;0,0
851;4119;22,0;32,0;10,0
852;4120;3,0;13,0;10,0
853;4163;46,0;56,0;10,0
854;4169;10,0;10,0;0,0
855;4184;9,0;9,0;0,0
856;4194;21,0;51,0;30,0
857;4226;1,0;1,0;0,0
858;4237;47,0;47,0;0,0
859;4246;26,0;26,0;0,0
860;4250;23,0;33,0;10,0
861;4296;17,0;17,0;0,0
862;4320;49,0;49,0;0,0
863;4382;28,0;28,0;0,0
864;4434;16,0;16,0;0,0
865;4435;10,0;10,0;0,0
866;4473;46,0;46,0;0,0
867;4479;38,0;38,0;0,0
868;4503;30,0;30,0;0,0
869;4517;24,0;24,0;0,0
870;4521;38,0;38,0;0,0
871;4530;12,0;12,0;0,0
872;4558;45,0;45,0;0,0
873;4568;46,0;54,0;8,0
874;4592;40,0;40,0;0,0
875;4620;28,0;28,0;0,0
876;4643;28,0;36,0;8,0
877;4654;5,0;5,0;0,0
878;4663;48,0;56,0;8,0
879;4670;19,0;19,0;0,0
880;4671;37,0;37,0;0,0
881;4685;11,0;11,0;0,0
882;4743;40,0;40,0;0,0
883;4768;27,0;27,0;0,0
884;4868;13,0;13,0;0,0
885;4909;48,0;48,0;0,0
886;4962;23,0;23,0;0,0
887;4984;3,0;3,0;0,0
888;5015;48,0;48,0;0,0
889;5037;16,0;16,0;0,0
890;5096;27,0;33,0;6,0
891;5111;25,0;25,0;0,0
892;5252;19,0;19,0;0,0
893;5734;21,0;21,0;0,0
894;5762;29,0;39,0;10,0
895;5774;18,0;23,0;5,0
896;5799;37,0;37,0;0,0
897;6038;26,0;31,0;5,0
898;6197;14,0;14,0;0,0
899;6270;41,0;46,0;5,0
900;6292;34,0;34,0;0,0
901;6350;6,0;11,0;5,0
902;6366;14,0;14,0;0,0
903;6946;12,0;12,0;0,0
904;8145;20,0;35,0;15,0
905;3;36,0;36,0;0,0
906;14;12,0;27,0;15,0
907;19;13,0;28,0;15,0
908;20;16,0;16,0;0,0
909;40;4,0;19,0;15,0
910;45;36,0;36,0;0,0
911;60;50,0;65,0;15,0
912;73;20,0;20,0;0,0
913;87;36,0;36,0;0,0
914;104;45,0;45,0;0,0
915;105;23,0;23,0;0,0
916;120;58,0;73,0;15,0
917;136;40,0;40,0;0,0
918;145;50,0;50,0;0,0
919;148;7,0;22,0;15,0
920;171;1,0;1,0;0,0
921;173;7,0;52,0;45,0
922;202;9,0;24,0;15,0
923;208;10,0;10,0;0,0
924;215;29,0;44,0;15,0
925;221;40,0;55,0;15,0
926;224;20,0;50,0;30,0
927;246;34,0;49,0;15,0
928;252;15,0;60,0;45,0
929;255;4,0;19,0;15,0
930;289;50,0;50,0;0,0
931;306;50,0;65,0;15,0
932;315;38,0;38,0;0,0
933;317;39,0;39,0;0,0
934;337;35,0;35,0;0,0
935;368;31,0;46,0;15,0
936;369;3,0;18,0;15,0
937;384;29,0;44,0;15,0
938;401;7,0;22,0;15,0
939;403;33,0;33,0;0,0
940;485;17,0;32,0;15,0
941;495;44,0;74,0;30,0
942;545;60,0;75,0;15,0
943;553;25,0;40,0;15,0
944;578;8,0;8,0;0,0
945;624;27,0;27,0;0,0
946;670;37,0;82,0;45,0
947;692;22,0;22,0;0,0
948;725;29,0;29,0;0,0
949;737;14,0;14,0;0,0
950;800;40,0;40,0;0,0
951;810;17,0;17,0;0,0
952;843;3,0;3,0;0,0
953;850;6,0;6,0;0,0
954;854;50,0;50,0;0,0
955;898;18,0;18,0;0,0
956;909;49,0;49,0;0,0
957;917;2,0;32,0;30,0
958;928;7,0;7,0;0,0
959;929;40,0;40,0;0,0
960;930;38,0;53,0;15,0
961;942;80,0;95,0;15,0
962;968;41,0;71,0;30,0
963;986;62,0;107,0;45,0
964;1056;42,0;57,0;15,0
965;1057;1,0;16,0;15,0
966;1078;60,0;60,0;0,0
967;1088;41,0;41,0;0,0
968;1094;27,0;57,0;30,0
969;1096;31,0;31,0;0,0
970;1106;17,0;17,0;0,0
971;1119;36,0;81,0;45,0
972;1123;26,0;26,0;0,0
973;1124;41,0;41,0;0,0
974;1182;10,0;25,0;15,0
975;1205;5,0;5,0;0,0
976;1221;26,0;36,0;10,0
977;1256;37,0;47,0;10,0
978;1326;14,0;24,0;10,0
979;1330;2,0;2,0;0,0
980;1380;27,0;27,0;0,0
981;1389;44,0;44,0;0,0
982;1432;10,0;10,0;0,0
983;1483;34,0;54,0;20,0
984;1492;17,0;17,0;0,0
985;1532;37,0;37,0;0,0
986;1551;43,0;43,0;0,0
987;1651;17,0;17,0;0,0
988;1782;8,0;8,0;0,0
989;1808;35,0;35,0;0,0
990;1849;21,0;21,0;0,0
991;1877;32,0;32,0;0,0
992;1904;10,0;10,0;0,0
993;1908;39,0;54,0;15,0
994;1962;3,0;8,0;5,0
995;1974;23,0;23,0;0,0
996;2042;27,0;27,0;0,0
997;2046;24,0;24,0;0,0
998;2081;27,0;32,0;5,0
999;2158;10,0;10,0;0,0
1000;2179;36,0;36,0;0,0
1001;2192;9,0;9,0;0,0
1002;2214;38,0;38,0;0,0
1003;2235;2,0;7,0;5,0
1004;2247;18,0;18,0;0,0
1005;2330;49,0;54,0;5,0
1006;2332;35,0;35,0;0,0
1007;2336;39,0;44,0;5,0
1008;2353;29,0;34,0;5,0
1009;2366;14,0;34,0;20,0
1010;2371;21,0;21,0;0,0
1011;2389;2,0;2,0;0,0
1012;2404;50,0;55,0;5,0
1013;2478;35,0;35,0;0,0
1014;2482;6,0;6,0;0,0
1015;2560;16,0;21,0;5,0
1016;2638;17,0;17,0;0,0
1017;2681;48,0;48,0;0,0
1018;2735;19,0;19,0;0,0
1019;2827;29,0;39,0;10,0
1020;2838;17,0;22,0;5,0
1021;2865;8,0;13,0;5,0
1022;2909;49,0;49,0;0,0
1023;2966;1,0;6,0;5,0
1024;3065;50,0;55,0;5,0
1025;3119;5,0;10,0;5,0
1026;3246;49,0;49,0;0,0
1027;3258;23,0;28,0;5,0
1028;3270;8,0;18,0;10,0
1029;3299;19,0;29,0;10,0
1030;3367;14,0;14,0;0,0
1031;3368;7,0;12,0;5,0
1032;3399;35,0;50,0;15,0
1033;3477;35,0;45,0;10,0
1034;3508;17,0;17,0;0,0
1035;3527;8,0;13,0;5,0
1036;3539;7,0;17,0;10,0
1037;3572;50,0;60,0;10,0
1038;3609;47,0;47,0;0,0
1039;3658;27,0;27,0;0,0
1040;3682;45,0;45,0;0,0
1041;3685;70,0;110,0;40,0
1042;3695;26,0;26,0;0,0
1043;3704;35,0;35,0;0,0
1044;3707;24,0;24,0;0,0
1045;3712;25,0;25,0;0,0
1046;3713;41,0;61,0;20,0
1047;3720;47,0;47,0;0,0
1048;3726;34,0;34,0;0,0
1049;3733;5,0;5,0;0,0
1050;3751;10,0;30,0;20,0
1051;3752;1,0;1,0;0,0
1052;3759;24,0;44,0;20,0
1053;3781;13,0;13,0;0,0
1054;3789;6,0;6,0;0,0
1055;3792;23,0;43,0;20,0
1056;3803;4,0;4,0;0,0
1057;3806;45,0;45,0;0,0
1058;3813;22,0;42,0;20,0
1059;3814;14,0;14,0;0,0
1060;3823;39,0;39,0;0,0
1061;3829;16,0;36,0;20,0
1062;3836;28,0;28,0;0,0
1063;3840;37,0;37,0;0,0
1064;3845;0,0;0,0;0,0
1065;3852;7,0;7,0;0,0
1066;3854;42,0;42,0;0,0
1067;3871;32,0;32,0;0,0
1068;3877;5,0;5,0;0,0
1069;3888;17,0;17,0;0,0
1070;3889;40,0;40,0;0,0
1071;3898;40,0;70,0;30,0
1072;3980;30,0;30,0;0,0
1073;4064;40,0;50,0;10,0
1074;4071;4,0;14,0;10,0
1075;4181;17,0;17,0;0,0
1076;4243;33,0;33,0;0,0
1077;4248;29,0;29,0;0,0
1078;4266;0,0;8,0;8,0
1079;4277;20,0;20,0;0,0
1080;4337;27,0;35,0;8,0
1081;4366;40,0;48,0;8,0
1082;4383;20,0;20,0;0,0
1083;4417;48,0;48,0;0,0
1084;4465;7,0;7,0;0,0
1085;4524;0,0;0,0;0,0
1086;4581;27,0;27,0;0,0
1087;4585;6,0;6,0;0,0
1088;4586;50,0;58,0;8,0
1089;4672;13,0;13,0;0,0
1090;4699;47,0;47,0;0,0
1091;4700;26,0;26,0;0,0
1092;4775;6,0;14,0;8,0
1093;4878;55,0;55,0;0,0
1094;4893;40,0;40,0;0,0
1095;4905;40,0;40,0;0,0
1096;4920;20,0;20,0;0,0
1097;5001;1,0;1,0;0,0
1098;5018;35,0;35,0;0,0
1099;5120;12,0;12,0;0,0
1100;6207;30,0;35,0;5,0
1101;7453;25,0;30,0;5,0
1102;15;41,0;41,0;0,0
1103;26;16,0;16,0;0,0
1104;31;62,0;77,0;15,0
1105;47;28,0;58,0;30,0
1106;61;42,0;42,0;0,0
1107;63;14,0;29,0;15,0
1108;76;24,0;39,0;15,0
1109;105;23,0;23,0;0,0
1110;110;2,0;17,0;15,0
1111;134;8,0;8,0;0,0
1112;146;28,0;28,0;0,0
1113;150;0,0;0,0;0,0
1114;187;24,0;24,0;0,0
1115;206;60,0;75,0;15,0
1116;215;44,0;44,0;0,0
1117;243;14,0;59,0;45,0
1118;276;38,0;38,0;0,0
1119;295;35,0;50,0;15,0
1120;298;9,0;24,0;15,0
1121;335;0,0;30,0;30,0
1122;346;26,0;26,0;0,0
1123;355;6,0;6,0;0,0
1124;374;23,0;23,0;0,0
1125;378;10,0;10,0;0,0
1126;389;49,0;64,0;15,0
1127;404;35,0;50,0;15,0
1128;417;45,0;45,0;0,0
1129;419;48,0;63,0;15,0
1130;453;34,0;49,0;15,0
1131;454;17,0;17,0;0,0
1132;464;16,0;31,0;15,0
1133;492;23,0;38,0;15,0
1134;498;45,0;75,0;30,0
1135;525;1,0;1,0;0,0
1136;536;91,0;91,0;0,0
1137;546;23,0;23,0;0,0
1138;591;25,0;55,0;30,0
1139;597;28,0;28,0;0,0
1140;613;7,0;7,0;0,0
1141;628;35,0;35,0;0,0
1142;630;50,0;50,0;0,0
1143;637;9,0;9,0;0,0
1144;695;43,0;43,0;0,0
1145;696;19,0;19,0;0,0
1146;712;7,0;7,0;0,0
1147;745;22,0;37,0;15,0
1148;751;48,0;48,0;0,0
1149;774;17,0;17,0;0,0
1150;802;22,0;37,0;15,0
1151;846;43,0;43,0;0,0
1152;893;31,0;61,0;30,0
1153;912;47,0;47,0;0,0
1154;920;46,0;76,0;30,0
1155;922;25,0;55,0;30,0
1156;936;29,0;44,0;15,0
1157;967;38,0;68,0;30,0
1158;971;34,0;34,0;0,0
1159;998;38,0;53,0;15,0
1160;1040;32,0;32,0;0,0
1161;1041;26,0;41,0;15,0
1162;1063;24,0;39,0;15,0
1163;1112;32,0;47,0;15,0
1164;1144;26,0;41,0;15,0
1165;1158;34,0;34,0;0,0
1166;1182;25,0;40,0;15,0
1167;1190;10,0;25,0;15,0
1168;1199;37,0;37,0;0,0
1169;1203;29,0;29,0;0,0
1170;1204;23,0;33,0;10,0
1171;1243;31,0;31,0;0,0
1172;1273;41,0;41,0;0,0
1173;1293;12,0;12,0;0,0
1174;1319;39,0;39,0;0,0
1175;1339;41,0;41,0;0,0
1176;1383;23,0;23,0;0,0
1177;1392;38,0;48,0;10,0
1178;1396;38,0;78,0;40,0
1179;1403;20,0;20,0;0,0
1180;1412;35,0;35,0;0,0
1181;1417;38,0;38,0;0,0
1182;1457;47,0;57,0;10,0
1183;1468;16,0;26,0;10,0
1184;1474;43,0;53,0;10,0
1185;1487;42,0;52,0;10,0
1186;1502;4,0;4,0;0,0
1187;1507;21,0;21,0;0,0
1188;1527;16,0;16,0;0,0
1189;1551;43,0;48,0;5,0
1190;1595;21,0;21,0;0,0
1191;1686;0,0;0,0;0,0
1192;1700;21,0;21,0;0,0
1193;1751;13,0;13,0;0,0
1194;1788;30,0;30,0;0,0
1195;1792;31,0;31,0;0,0
1196;1799;19,0;19,0;0,0
1197;1866;40,0;40,0;0,0
1198;1912;9,0;9,0;0,0
1199;1951;11,0;11,0;0,0
1200;1976;39,0;39,0;0,0
1201;2052;8,0;8,0;0,0
1202;2108;45,0;45,0;0,0
1203;2198;8,0;13,0;5,0
1204;2236;24,0;29,0;5,0
1205;2276;35,0;40,0;5,0
1206;2283;44,0;44,0;0,0
1207;2294;34,0;39,0;5,0
1208;2313;9,0;14,0;5,0
1209;2330;54,0;54,0;0,0
1210;2381;25,0;30,0;5,0
1211;2385;42,0;47,0;5,0
1212;2389;2,0;2,0;0,0
1213;2461;19,0;19,0;0,0
1214;2469;50,0;55,0;5,0
1215;2511;33,0;38,0;5,0
1216;2520;48,0;53,0;5,0
1217;2662;50,0;50,0;0,0
1218;2671;12,0;22,0;10,0
1219;2673;17,0;17,0;0,0
1220;2735;19,0;19,0;0,0
1221;2798;17,0;17,0;0,0
1222;2800;41,0;41,0;0,0
1223;2826;35,0;40,0;5,0
1224;2909;49,0;49,0;0,0
1225;2911;41,0;41,0;0,0
1226;3011;43,0;43,0;0,0
1227;3052;13,0;13,0;0,0
1228;3073;39,0;39,0;0,0
1229;3079;22,0;22,0;0,0
1230;3152;13,0;13,0;0,0
1231;3173;24,0;24,0;0,0
1232;3174;30,0;30,0;0,0
1233;3206;42,0;42,0;0,0
1234;3223;45,0;45,0;0,0
1235;3258;28,0;28,0;0,0
1236;3276;23,0;23,0;0,0
1237;3388;47,0;47,0;0,0
1238;3421;31,0;31,0;0,0
1239;3516;37,0;42,0;5,0
1240;3577;28,0;43,0;15,0
1241;3589;18,0;18,0;0,0
1242;3615;50,0;50,0;0,0
1243;3632;31,0;36,0;5,0
1244;3653;7,0;12,0;5,0
1245;3656;2,0;62,0;60,0
1246;3662;33,0;33,0;0,0
1247;3681;16,0;36,0;20,0
1248;3682;45,0;45,0;0,0
1249;3689;14,0;74,0;60,0
1250;3701;9,0;9,0;0,0
1251;3710;38,0;38,0;0,0
1252;3715;20,0;20,0;0,0
1253;3719;17,0;37,0;20,0
1254;3735;45,0;45,0;0,0
1255;3739;47,0;47,0;0,0
1256;3758;45,0;45,0;0,0
1257;3759;44,0;44,0;0,0
1258;3760;40,0;60,0;20,0
1259;3764;6,0;26,0;20,0
1260;3780;33,0;53,0;20,0
1261;3789;6,0;6,0;0,0
1262;3802;7,0;7,0;0,0
1263;3816;38,0;58,0;20,0
1264;3818;3,0;3,0;0,0
1265;3833;11,0;11,0;0,0
1266;3838;34,0;34,0;0,0
1267;3843;16,0;16,0;0,0
1268;3845;0,0;0,0;0,0
1269;3847;18,0;18,0;0,0
1270;3849;37,0;37,0;0,0
1271;3854;42,0;42,0;0,0
1272;3864;22,0;22,0;0,0
1273;3865;7,0;7,0;0,0
1274;3872;2,0;2,0;0,0
1275;3878;13,0;53,0;40,0
1276;3880;11,0;11,0;0,0
1277;3897;5,0;5,0;0,0
1278;3906;49,0;49,0;0,0
1279;3915;41,0;41,0;0,0
1280;3931;31,0;41,0;10,0
1281;3957;43,0;43,0;0,0
1282;4005;2,0;2,0;0,0
1283;4044;35,0;45,0;10,0
1284;4130;49,0;49,0;0,0
1285;4219;35,0;35,0;0,0
1286;4289;29,0;29,0;0,0
1287;4326;36,0;36,0;0,0
1288;4345;0,0;0,0;0,0
1289;4387;16,0;16,0;0,0
1290;4501;24,0;24,0;0,0
1291;4565;14,0;14,0;0,0
1292;4613;20,0;20,0;0,0
1293;4647;38,0;38,0;0,0
1294;4715;10,0;10,0;0,0
1295;4716;50,0;50,0;0,0
1296;4724;13,0;21,0;8,0
1297;4738;24,0;32,0;8,0
1298;4800;9,0;17,0;8,0
1299;4862;24,0;24,0;0,0
1300;4867;50,0;50,0;0,0
1301;4901;37,0;37,0;0,0
1302;4915;4,0;9,0;5,0
1303;5088;36,0;42,0;6,0
1304;5108;36,0;42,0;6,0
1305;5115;45,0;51,0;6,0
1306;5251;9,0;9,0;0,0
1307;5295;21,0;31,0;10,0
1308;5711;7,0;12,0;5,0
1309;6844;43,0;48,0;5,0
1310;7877;38,0;43,0;5,0
1311;1;23,0;38,0;15,0
1312;109;24,0;39,0;15,0
1313;138;14,0;29,0;15,0
1314;173;52,0;67,0;15,0
1315;179;48,0;48,0;0,0
1316;180;3,0;18,0;15,0
1317;214;49,0;79,0;30,0
1318;221;55,0;55,0;0,0
1319;273;26,0;26,0;0,0
1320;298;24,0;39,0;15,0
1321;364;43,0;43,0;0,0
1322;384;44,0;59,0;15,0
1323;412;15,0;15,0;0,0
1324;414;42,0;42,0;0,0
1325;422;37,0;67,0;30,0
1326;430;36,0;36,0;0,0
1327;441;30,0;45,0;15,0
1328;464;31,0;46,0;15,0
1329;496;30,0;60,0;30,0
1330;602;23,0;38,0;15,0
1331;663;43,0;43,0;0,0
1332;697;24,0;24,0;0,0
1333;700;14,0;14,0;0,0
1334;716;13,0;13,0;0,0
1335;720;14,0;44,0;30,0
1336;751;48,0;63,0;15,0
1337;752;16,0;16,0;0,0
1338;785;28,0;43,0;15,0
1339;865;10,0;25,0;15,0
1340;896;5,0;5,0;0,0
1341;906;34,0;49,0;15,0
1342;964;13,0;13,0;0,0
1343;1012;49,0;64,0;15,0
1344;1041;41,0;41,0;0,0
1345;1048;34,0;49,0;15,0
1346;1063;39,0;39,0;0,0
1347;1077;16,0;16,0;0,0
1348;1119;81,0;96,0;15,0
1349;1202;33,0;33,0;0,0
1350;1328;11,0;11,0;0,0
1351;1329;40,0;50,0;10,0
1352;1335;13,0;23,0;10,0
1353;1374;28,0;28,0;0,0
1354;1399;24,0;24,0;0,0
1355;1428;13,0;13,0;0,0
1356;1432;10,0;20,0;10,0
1357;1452;32,0;52,0;20,0
1358;1503;18,0;18,0;0,0
1359;1515;7,0;7,0;0,0
1360;1524;36,0;36,0;0,0
1361;1617;21,0;21,0;0,0
1362;1815;13,0;18,0;5,0
1363;1919;27,0;27,0;0,0
1364;1943;40,0;40,0;0,0
1365;1953;11,0;16,0;5,0
1366;1988;46,0;46,0;0,0
1367;2002;8,0;8,0;0,0
1368;2068;3,0;3,0;0,0
1369;2103;13,0;13,0;0,0
1370;2108;45,0;45,0;0,0
1371;2111;42,0;42,0;0,0
1372;2148;18,0;23,0;5,0
1373;2208;18,0;18,0;0,0
1374;2245;14,0;14,0;0,0
1375;2254;49,0;54,0;5,0
1376;2268;12,0;12,0;0,0
1377;2774;0,0;5,0;5,0
1378;2817;29,0;29,0;0,0
1379;2823;11,0;26,0;15,0
1380;2884;13,0;13,0;0,0
1381;2938;25,0;30,0;5,0
1382;2972;29,0;34,0;5,0
1383;3011;43,0;48,0;5,0
1384;3209;45,0;45,0;0,0
1385;3331;22,0;32,0;10,0
1386;3352;39,0;39,0;0,0
1387;3382;2,0;2,0;0,0
1388;3440;21,0;21,0;0,0
1389;3563;16,0;21,0;5,0
1390;3626;12,0;12,0;0,0
1391;3634;43,0;43,0;0,0
1392;3725;26,0;26,0;0,0
1393;3770;47,0;47,0;0,0
1394;3776;3,0;3,0;0,0
1395;3793;36,0;36,0;0,0
1396;3830;7,0;7,0;0,0
1397;3943;45,0;45,0;0,0
1398;3992;26,0;36,0;10,0
1399;3996;41,0;41,0;0,0
1400;4029;32,0;32,0;0,0
1401;4060;19,0;19,0;0,0
1402;4117;33,0;43,0;10,0
1403;4138;35,0;35,0;0,0
1404;4153;43,0;43,0;0,0
1405;4190;17,0;17,0;0,0
1406;4208;30,0;30,0;0,0
1407;4212;13,0;13,0;0,0
1408;4251;42,0;42,0;0,0
1409;4258;14,0;14,0;0,0
1410;4271;7,0;7,0;0,0
1411;4295;16,0;16,0;0,0
1412;4310;17,0;17,0;0,0
1413;4345;0,0;0,0;0,0
1414;4360;47,0;47,0;0,0
1415;4362;39,0;39,0;0,0
1416;4382;28,0;28,0;0,0
1417;4387;16,0;24,0;8,0
1418;4456;49,0;49,0;0,0
1419;4479;38,0;38,0;0,0
1420;4487;31,0;31,0;0,0
1421;4499;22,0;22,0;0,0
1422;4505;23,0;23,0;0,0
1423;4528;10,0;18,0;8,0
1424;4542;4,0;4,0;0,0
1425;4543;45,0;53,0;8,0
1426;4558;45,0;45,0;0,0
1427;4592;40,0;40,0;0,0
1428;4628;16,0;16,0;0,0
1429;4686;15,0;15,0;0,0
1430;4690;43,0;43,0;0,0
1431;4722;49,0;49,0;0,0
1432;4744;9,0;9,0;0,0
1433;4747;29,0;29,0;0,0
1434;4754;24,0;24,0;0,0
1435;4816;12,0;12,0;0,0
1436;4857;8,0;16,0;8,0
1437;4896;5,0;5,0;0,0
1438;4900;3,0;3,0;0,0
1439;4905;40,0;40,0;0,0
1440;4909;48,0;48,0;0,0
1441;4932;27,0;32,0;5,0
1442;4993;35,0;41,0;6,0
1443;5000;34,0;34,0;0,0
1444;5001;1,0;13,0;12,0
1445;5008;2,0;2,0;0,0
1446;5033;15,0;15,0;0,0
1447;5055;4,0;4,0;0,0
1448;5090;4,0;10,0;6,0
1449;5091;30,0;30,0;0,0
1450;5119;8,0;8,0;0,0
1451;5122;56,0;56,0;0,0
1452;5146;22,0;28,0;6,0
1453;5156;26,0;26,0;0,0
1454;5170;35,0;35,0;0,0
1455;5181;2,0;2,0;0,0
1456;5185;11,0;11,0;0,0
1457;5197;50,0;56,0;6,0
1458;5207;33,0;39,0;6,0
1459;5208;24,0;24,0;0,0
1460;5232;9,0;9,0;0,0
1461;5268;16,0;26,0;10,0
1462;5278;26,0;26,0;0,0
1463;5313;24,0;44,0;20,0
1464;5314;34,0;34,0;0,0
1465;5320;43,0;53,0;10,0
1466;5327;36,0;36,0;0,0
1467;5329;5,0;5,0;0,0
1468;5340;4,0;4,0;0,0
1469;5344;28,0;28,0;0,0
1470;5384;32,0;32,0;0,0
1471;5387;9,0;9,0;0,0
1472;5419;31,0;31,0;0,0
1473;5476;31,0;31,0;0,0
1474;5633;36,0;41,0;5,0
1475;5759;15,0;15,0;0,0
1476;5933;47,0;52,0;5,0
1477;5992;36,0;36,0;0,0
1478;6701;46,0;46,0;0,0
1479;6806;7,0;7,0;0,0
1480;6935;18,0;23,0;5,0
1481;6991;48,0;48,0;0,0
1482;7085;34,0;39,0;5,0
1483;7249;26,0;36,0;10,0
1484;7384;3,0;8,0;5,0
1485;7427;37,0;37,0;0,0
1486;7802;18,0;18,0;0,0
1487;7847;24,0;29,0;5,0
1488;7852;21,0;21,0;0,0
1489;8003;45,0;50,0;5,0
1490;8171;29,0;29,0;0,0
1491;8238;46,0;46,0;0,0
1492;22;14,0;14,0;0,0
1493;39;42,0;42,0;0,0
1494;59;0,0;15,0;15,0
1495;79;38,0;38,0;0,0
1496;100;28,0;43,0;15,0
1497;132;74,0;89,0;15,0
1498;135;8,0;8,0;0,0
1499;155;32,0;47,0;15,0
1500;202;24,0;39,0;15,0
1501;264;44,0;44,0;0,0
1502;292;48,0;48,0;0,0
1503;315;38,0;38,0;0,0
1504;331;30,0;45,0;15,0
1505;359;3,0;3,0;0,0
1506;399;5,0;5,0;0,0
1507;426;44,0;44,0;0,0
1508;481;34,0;49,0;15,0
1509;511;5,0;35,0;30,0
1510;513;34,0;49,0;15,0
1511;589;18,0;63,0;45,0
1512;601;3,0;3,0;0,0
1513;625;36,0;36,0;0,0
1514;630;50,0;50,0;0,0
1515;656;49,0;64,0;15,0
1516;698;42,0;57,0;15,0
1517;701;19,0;49,0;30,0
1518;712;7,0;22,0;15,0
1519;766;20,0;20,0;0,0
1520;784;34,0;49,0;15,0
1521;793;34,0;64,0;30,0
1522;796;6,0;6,0;0,0
1523;823;0,0;0,0;0,0
1524;838;39,0;54,0;15,0
1525;918;45,0;45,0;0,0
1526;933;14,0;14,0;0,0
1527;937;16,0;46,0;30,0
1528;948;14,0;14,0;0,0
1529;961;30,0;30,0;0,0
1530;975;50,0;65,0;15,0
1531;981;27,0;27,0;0,0
1532;987;5,0;5,0;0,0
1533;1041;41,0;56,0;15,0
1534;1103;8,0;8,0;0,0
1535;1195;22,0;22,0;0,0
1536;1201;49,0;49,0;0,0
1537;1242;37,0;37,0;0,0
1538;1288;54,0;74,0;20,0
1539;1292;33,0;33,0;0,0
1540;1294;3,0;3,0;0,0
1541;1346;34,0;34,0;0,0
1542;1347;5,0;5,0;0,0
1543;1355;32,0;52,0;20,0
1544;1456;41,0;41,0;0,0
1545;1496;30,0;30,0;0,0
1546;1572;12,0;12,0;0,0
1547;1599;28,0;28,0;0,0
1548;1617;21,0;21,0;0,0
1549;1669;3,0;3,0;0,0
1550;1692;21,0;26,0;5,0
1551;1703;10,0;10,0;0,0
1552;1740;26,0;26,0;0,0
1553;1748;36,0;36,0;0,0
1554;1750;41,0;41,0;0,0
1555;1833;16,0;31,0;15,0
1556;1850;17,0;17,0;0,0
1557;1959;5,0;5,0;0,0
1558;1982;32,0;32,0;0,0
1559;1995;2,0;2,0;0,0
1560;2032;29,0;29,0;0,0
1561;2058;37,0;37,0;0,0
1562;2122;14,0;14,0;0,0
1563;2168;43,0;43,0;0,0
1564;2273;45,0;50,0;5,0
1565;2277;27,0;27,0;0,0
1566;2367;12,0;17,0;5,0
1567;2462;30,0;30,0;0,0
1568;2504;16,0;21,0;5,0
1569;2584;52,0;62,0;10,0
1570;2598;15,0;15,0;0,0
1571;2599;29,0;34,0;5,0
1572;2630;29,0;39,0;10,0
1573;2647;16,0;21,0;5,0
1574;2767;47,0;47,0;0,0
1575;2781;8,0;8,0;0,0
1576;2791;5,0;5,0;0,0
1577;2816;34,0;39,0;5,0
1578;2904;38,0;38,0;0,0
1579;2977;46,0;51,0;5,0
1580;3011;48,0;48,0;0,0
1581;3217;1,0;11,0;10,0
1582;3218;23,0;28,0;5,0
1583;3375;58,0;68,0;10,0
1584;3446;43,0;48,0;5,0
1585;3453;23,0;28,0;5,0
1586;3463;29,0;29,0;0,0
1587;3589;18,0;18,0;0,0
1588;3621;40,0;45,0;5,0
1589;3638;43,0;43,0;0,0
1590;3713;61,0;81,0;20,0
1591;3714;20,0;40,0;20,0
1592;3726;34,0;74,0;40,0
1593;3731;4,0;4,0;0,0
1594;3751;30,0;30,0;0,0
1595;3765;17,0;17,0;0,0
1596;3774;24,0;39,0;15,0
1597;3813;42,0;42,0;0,0
1598;3846;26,0;46,0;20,0
1599;3861;5,0;5,0;0,0
1600;3921;11,0;21,0;10,0
1601;3930;42,0;42,0;0,0
1602;3983;23,0;33,0;10,0
1603;3995;40,0;40,0;0,0
1604;3998;5,0;5,0;0,0
1605;4020;41,0;41,0;0,0
1606;4021;22,0;22,0;0,0
1607;4129;23,0;23,0;0,0
1608;4144;23,0;23,0;0,0
1609;4160;21,0;21,0;0,0
1610;4170;4,0;4,0;0,0
1611;4179;44,0;64,0;20,0
1612;4188;25,0;25,0;0,0
1613;4210;44,0;54,0;10,0
1614;4251;42,0;42,0;0,0
1615;4299;24,0;24,0;0,0
1616;4306;0,0;8,0;8,0
1617;4324;33,0;33,0;0,0
1618;4364;11,0;11,0;0,0
1619;4375;43,0;43,0;0,0
1620;4415;3,0;3,0;0,0
1621;4448;13,0;21,0;8,0
1622;4479;38,0;38,0;0,0
1623;4485;20,0;20,0;0,0
1624;4558;45,0;45,0;0,0
