customer_id;location_id;distance_km
583;1;2,17
583;2;16,05
583;3;17,45
584;1;0,6
584;2;17,08
584;3;19,37
585;1;0,53
585;2;16,55
585;3;18,78
586;1;0,46
586;2;16,53
586;3;18,59
587;1;1,34
587;2;16,32
587;3;18,87
588;1;1,17
588;2;17,43
588;3;19,87
589;1;0,9
589;2;17,79
589;3;19,7
590;1;1,25
590;2;17,36
590;3;18,99
591;1;0,85
591;2;17,14
591;3;19,51
592;1;1,97
592;2;17,29
592;3;18,63
593;1;0,36
593;2;16,95
593;3;18,9
594;1;0,42
594;2;16,63
594;3;18,84
595;1;1,44
595;2;17,78
595;3;19,38
596;1;0,7
596;2;17,18
596;3;19,49
597;1;0,59
597;2;16,98
597;3;18,85
598;1;0,76
598;2;17,69
598;3;19,65
599;1;1,37
599;2;17,08
599;3;19,64
600;1;0,98
600;2;17,16
600;3;19,57
601;1;0,94
601;2;16,26
601;3;18,17
602;1;0,78
602;2;16,66
602;3;18,5
603;1;0,23
603;2;16,74
603;3;18,82
604;1;0,68
604;2;17,49
604;3;19,69
605;1;1,4
605;2;17,13
605;3;18,69
606;1;1,78
606;2;16,69
606;3;18,14
607;1;1,27
607;2;16,66
607;3;18,3
608;1;0,9
608;2;17,34
608;3;19,69
609;1;2,33
609;2;17,86
609;3;20,64
610;1;1,36
610;2;17,96
610;3;20,3
611;1;1,59
611;2;17,54
611;3;20,11
612;1;1,24
612;2;16,67
612;3;19,21
613;1;0,72
613;2;16,75
613;3;19,09
614;1;1,1
614;2;17,53
614;3;19,23
615;1;0,68
615;2;16,55
615;3;18,46
616;1;0,87
616;2;17,34
616;3;19,68
617;1;0,95
617;2;16,9
617;3;19,32
618;1;1,63
618;2;15,99
618;3;18,62
619;1;0,0
619;2;16,96
619;3;19,05
620;1;1,15
620;2;17,3
620;3;19,75
621;1;0,14
621;2;16,94
621;3;18,97
622;1;0,64
622;2;17,49
622;3;19,67
623;1;0,54
623;2;17,25
623;3;19,48
624;1;0,83
624;2;17,75
624;3;19,68
625;1;0,99
625;2;17,94
625;3;19,92
626;1;0,8
626;2;16,78
626;3;18,59
627;1;0,54
627;2;17,1
627;3;19,37
628;1;0,96
628;2;16,76
628;3;19,19
629;1;0,36
629;2;17,01
629;3;18,96
630;1;1,78
630;2;16,64
630;3;19,37
631;1;1,44
631;2;17,2
631;3;19,77
632;1;1,21
632;2;15,75
632;3;17,92
633;1;0,64
633;2;16,43
633;3;18,68
634;1;1,05
634;2;16,28
634;3;18,11
635;1;1,8
635;2;16,68
635;3;18,12
636;1;1,24
636;2;17,22
636;3;19,72
637;1;1,35
637;2;18,24
637;3;20,1
638;1;0,8
638;2;16,28
638;3;18,26
639;1;0,95
639;2;17,56
639;3;19,33
640;1;1,17
640;2;16,61
640;3;19,13
641;1;0,0
641;2;16,96
641;3;19,05
642;1;0,58
642;2;17,53
642;3;19,62
643;1;0,81
643;2;17,27
643;3;19,6
644;1;1,47
644;2;16,44
644;3;18,04
645;1;0,95
645;2;17,86
645;3;20,0
646;1;0,47
646;2;17,18
646;3;19,1
647;1;0,61
647;2;17,44
647;3;19,63
648;1;0,75
648;2;17,48
648;3;19,33
649;1;0,0
649;2;16,96
649;3;19,05
650;1;1,35
650;2;16,22
650;3;17,93
651;1;1,51
651;2;16,12
651;3;18,72
652;1;1,61
652;2;17,16
652;3;19,8
653;1;0,29
653;2;17,08
653;3;19,25
654;1;0,82
654;2;17,0
654;3;19,38
655;1;0,03
655;2;16,99
655;3;19,08
656;1;0,93
656;2;17,39
656;3;19,14
657;1;0,65
657;2;17,18
657;3;19,02
658;1;0,56
658;2;17,12
658;3;19,0
659;1;0,95
659;2;16,53
659;3;18,95
660;1;0,25
660;2;16,8
660;3;18,83
661;1;1,04
661;2;16,53
661;3;18,29
662;1;0,62
662;2;16,96
662;3;18,82
663;1;0,4
663;2;17,2
663;3;19,38
664;1;1,03
664;2;16,94
664;3;19,4
665;1;1,42
665;2;17,36
665;3;18,92
666;1;0,64
666;2;16,33
666;3;18,41
667;1;0,72
667;2;16,34
667;3;18,6
668;1;0,64
668;2;17,39
668;3;19,61
669;1;0,37
669;2;17,01
669;3;18,96
670;1;1,02
670;2;15,97
670;3;18,21
671;1;0,75
671;2;17,17
671;3;18,97
672;1;0,91
672;2;17,12
672;3;18,86
673;1;0,62
673;2;17,58
673;3;19,59
674;1;0,57
674;2;16,82
674;3;18,71
675;1;0,86
675;2;16,46
675;3;18,32
676;1;0,71
676;2;16,27
676;3;18,46
677;1;1,29
677;2;15,85
677;3;18,25
678;1;1,15
678;2;16,41
678;3;18,16
679;1;1,44
679;2;16,54
679;3;18,14
680;1;0,82
680;2;16,43
680;3;18,78
681;1;0,51
681;2;16,46
681;3;18,61
682;1;2,06
682;2;16,68
682;3;18,02
683;1;0,29
683;2;17,06
683;3;19,23
684;1;0,53
684;2;16,58
684;3;18,82
685;1;0,59
685;2;17,01
685;3;18,88
686;1;0,73
686;2;16,75
686;3;18,59
687;1;1,36
687;2;16,39
687;3;18,96
688;1;0,87
688;2;16,13
688;3;18,18
689;1;0,36
689;2;16,73
689;3;18,73
690;1;0,41
690;2;16,7
690;3;18,69
691;1;0,58
691;2;16,49
691;3;18,48
692;1;1,59
692;2;16,33
692;3;17,91
693;1;1,38
693;2;17,23
693;3;19,77
694;1;1,5
694;2;17,51
694;3;20,06
695;1;1,54
695;2;17,15
695;3;19,76
696;1;1,23
696;2;16,8
696;3;18,44
697;1;0,36
697;2;16,81
697;3;18,78
698;1;0,75
698;2;16,9
698;3;19,25
699;1;1,88
699;2;17,01
699;3;19,75
700;1;1,27
700;2;17,56
700;3;20,0
701;1;0,82
701;2;16,88
701;3;19,26
702;1;1,24
702;2;17,21
702;3;18,83
703;1;0,48
703;2;16,58
703;3;18,8
704;1;1,53
704;2;18,03
704;3;19,65
705;1;0,62
705;2;16,8
705;3;18,68
706;1;0,64
706;2;17,39
706;3;19,62
707;1;1,13
707;2;17,53
707;3;19,92
708;1;0,37
708;2;16,94
708;3;18,89
709;1;1,11
709;2;17,7
709;3;19,44
710;1;2,01
710;2;17,43
710;3;18,76
711;1;0,75
711;2;17,46
711;3;19,71
712;1;0,91
712;2;16,29
712;3;18,19
713;1;0,82
713;2;17,39
713;3;19,19
714;1;0,89
714;2;17,83
714;3;19,94
715;1;2,15
715;2;16,92
715;3;18,2
716;1;0,53
716;2;17,48
716;3;19,57
717;1;0,67
717;2;17,56
717;3;19,49
718;1;0,22
718;2;17,05
718;3;19,21
719;1;0,94
719;2;17,51
719;3;19,83
720;1;0,61
720;2;17,16
720;3;19,02
721;1;0,09
721;2;16,94
721;3;19,06
722;1;1,15
722;2;16,0
722;3;17,92
723;1;0,69
723;2;16,69
723;3;18,56
724;1;0,08
724;2;17,04
724;3;19,1
725;1;0,03
725;2;16,95
725;3;19,03
726;1;0,84
726;2;16,43
726;3;18,31
727;1;0,65
727;2;17,53
727;3;19,47
728;1;0,64
728;2;16,4
728;3;18,63
729;1;0,55
729;2;16,45
729;3;18,5
730;1;0,0
730;2;16,96
730;3;19,05
731;1;0,66
731;2;17,52
731;3;19,69
732;1;0,32
732;2;17,28
732;3;19,33
733;1;0,8
733;2;17,74
733;3;19,84
734;1;0,58
734;2;17,48
734;3;19,62
735;1;0,21
735;2;17,06
735;3;19,2
736;1;1,4
736;2;16,62
736;3;18,22
737;1;1,69
737;2;16,64
737;3;19,34
738;1;0,67
738;2;16,31
738;3;18,39
739;1;0,83
739;2;17,14
739;3;18,92
740;1;1,15
740;2;18,01
740;3;20,19
741;1;1,46
741;2;17,93
741;3;20,33
742;1;0,8
742;2;17,47
742;3;19,29
743;1;0,79
743;2;16,74
743;3;19,11
744;1;0,96
744;2;17,12
744;3;18,84
745;1;1,11
745;2;16,67
745;3;18,38
746;1;0,34
746;2;16,72
746;3;18,91
747;1;0,3
747;2;16,97
747;3;18,94
748;1;0,89
748;2;17,46
748;3;19,77
749;1;0,73
749;2;16,25
749;3;18,33
750;1;0,83
750;2;17,06
750;3;18,83
751;1;0,96
751;2;16,0
751;3;18,17
752;1;0,21
752;2;17,1
752;3;19,12
753;1;1,26
753;2;17,43
753;3;19,9
754;1;0,71
754;2;16,42
754;3;18,7
755;1;1,05
755;2;17,49
755;3;19,86
756;1;1,28
756;2;15,9
756;3;17,79
757;1;1,39
757;2;16,99
757;3;18,56
758;1;0,69
758;2;17,57
758;3;19,73
759;1;0,6
759;2;17,42
759;3;19,61
760;1;0,76
760;2;17,71
760;3;19,7
761;1;0,68
761;2;17,59
761;3;19,73
762;1;1,3
762;2;15,81
762;3;18,21
763;1;0,62
763;2;17,09
763;3;18,94
764;1;0,81
764;2;16,36
764;3;18,69
765;1;0,78
765;2;17,02
765;3;18,81
766;1;1,95
766;2;16,63
766;3;19,43
767;1;0,44
767;2;16,57
767;3;18,76
768;1;0,8
768;2;17,5
768;3;19,33
769;1;0,81
769;2;16,91
769;3;19,29
770;1;0,82
770;2;17,68
770;3;19,86
771;1;1,43
771;2;15,89
771;3;17,69
772;1;1,54
772;2;17,1
772;3;18,61
773;1;0,76
773;2;16,7
773;3;19,06
774;1;1,63
774;2;17,2
774;3;19,84
775;1;0,55
775;2;17,06
775;3;18,94
776;1;1,39
776;2;18,16
776;3;19,91
777;1;0,9
777;2;16,65
777;3;18,44
778;1;0,65
778;2;16,94
778;3;18,79
779;1;1,13
779;2;17,79
779;3;19,55
780;1;0,23
780;2;16,81
780;3;18,97
781;1;0,39
781;2;16,96
781;3;18,9
782;1;0,63
782;2;17,58
782;3;19,57
783;1;1,04
783;2;17,08
783;3;19,53
784;1;0,77
784;2;16,79
784;3;18,61
785;1;0,8
785;2;16,29
785;3;18,58
786;1;1,03
786;2;15,93
786;3;18,07
787;1;0,42
787;2;16,84
787;3;19,08
788;1;1,07
788;2;16,36
788;3;18,16
789;1;0,3
789;2;17,2
789;3;19,2
790;1;1,6
790;2;17,27
790;3;19,89
791;1;1,0
791;2;17,28
791;3;19,68
792;1;0,78
792;2;16,88
792;3;18,69
793;1;1,39
793;2;16,92
793;3;18,49
794;1;1,35
794;2;16,31
794;3;18,87
795;1;1,27
795;2;16,36
795;3;18,07
796;1;1,54
796;2;16,29
796;3;18,93
797;1;1,28
797;2;16,82
797;3;18,44
798;1;0,22
798;2;16,77
798;3;18,9
799;1;0,95
799;2;16,02
799;3;18,21
800;1;1,15
800;2;16,98
800;3;18,64
801;1;0,68
801;2;17,28
801;3;19,56
802;1;0,78
802;2;17,48
802;3;19,74
803;1;0,92
803;2;17,19
803;3;18,93
804;1;1,39
804;2;18,35
804;3;20,31
805;1;0,82
805;2;17,16
805;3;18,94
806;1;1,13
806;2;16,54
806;3;19,03
807;1;0,77
807;2;16,65
807;3;19,01
808;1;1,06
808;2;17,26
808;3;19,69
809;1;0,83
809;2;17,74
809;3;19,87
810;1;0,73
810;2;16,9
810;3;18,72
811;1;1,39
811;2;15,93
811;3;18,43
812;1;1,08
812;2;16,88
812;3;19,35
813;1;0,52
813;2;16,49
813;3;18,68
814;1;0,69
814;2;17,53
814;3;19,71
815;1;0,6
815;2;16,96
815;3;19,26
816;1;0,65
816;2;16,36
816;3;18,4
817;1;0,59
817;2;17,42
817;3;19,34
818;1;1,71
818;2;17,11
818;3;18,55
819;1;0,0
819;2;16,96
819;3;19,05
820;1;0,6
820;2;16,37
820;3;18,53
821;1;1,43
821;2;16,96
821;3;19,56
822;1;1,81
822;2;17,11
822;3;19,83
823;1;0,73
823;2;16,47
823;3;18,39
824;1;0,37
824;2;17,32
824;3;19,41
825;1;0,79
825;2;17,69
825;3;19,84
826;1;0,0
826;2;16,96
826;3;19,05
827;1;1,17
827;2;17,24
827;3;19,71
828;1;1,32
828;2;17,86
828;3;20,23
829;1;0,53
829;2;17,33
829;3;19,52
830;1;0,5
830;2;16,69
830;3;18,94
831;1;1,26
831;2;15,81
831;3;18,18
832;1;1,07
832;2;16,26
832;3;18,1
833;1;0,51
833;2;16,6
833;3;18,83
834;1;0,91
834;2;17,35
834;3;19,7
835;1;0,34
835;2;17,2
835;3;19,18
836;1;0,53
836;2;16,66
836;3;18,6
837;1;0,67
837;2;17,26
837;3;19,54
838;1;0,78
838;2;16,39
838;3;18,72
839;1;1,06
839;2;16,75
839;3;19,23
840;1;0,84
840;2;17,14
840;3;19,51
841;1;1,24
841;2;17,43
841;3;19,89
842;1;0,85
842;2;16,11
842;3;18,25
843;1;1,65
843;2;16,79
843;3;18,27
844;1;0,55
844;2;16,97
844;3;18,86
845;1;0,49
845;2;17,23
845;3;19,14
846;1;0,67
846;2;17,22
846;3;19,07
847;1;0,96
847;2;17,36
847;3;19,73
848;1;0,32
848;2;16,65
848;3;18,78
849;1;0,71
849;2;17,06
849;3;19,39
850;1;1,51
850;2;16,76
850;3;19,39
851;1;0,75
851;2;17,08
851;3;18,88
852;1;1,12
852;2;17,31
852;3;19,75
853;1;0,74
853;2;17,26
853;3;19,08
854;1;2,77
854;2;17,12
854;3;20,16
855;1;0,59
855;2;17,45
855;3;19,62
856;1;0,99
856;2;17,66
856;3;19,44
857;1;0,54
857;2;16,73
857;3;18,66
858;1;0,69
858;2;17,06
858;3;19,38
859;1;0,0
859;2;16,96
859;3;19,05
860;1;0,93
860;2;16,27
860;3;18,63
861;1;1,11
861;2;17,6
861;3;19,97
862;1;0,63
862;2;16,48
862;3;18,74
863;1;1,21
863;2;18,16
863;3;20,21
864;1;0,94
864;2;16,4
864;3;18,8
865;1;0,92
865;2;16,77
865;3;19,19
866;1;0,35
866;2;17,18
866;3;19,14
867;1;0,87
867;2;16,71
867;3;19,11
868;1;0,98
868;2;17,75
868;3;19,98
869;1;0,64
869;2;16,33
869;3;18,41
870;1;0,74
870;2;17,7
870;3;19,72
871;1;0,96
871;2;16,78
871;3;19,22
872;1;1,15
872;2;16,72
872;3;18,4
873;1;1,31
873;2;17,12
873;3;19,65
874;1;0,86
874;2;16,49
874;3;18,87
875;1;1,39
875;2;15,82
875;3;17,69
876;1;0,58
876;2;16,63
876;3;18,91
877;1;0,58
877;2;17,54
877;3;19,61
878;1;1,02
878;2;16,02
878;3;18,03
879;1;0,48
879;2;16,66
879;3;18,63
880;1;1,24
880;2;16,58
880;3;19,12
881;1;1,28
881;2;17,97
881;3;20,27
882;1;0,2
882;2;16,99
882;3;19,14
883;1;0,48
883;2;16,55
883;3;18,58
884;1;1,3
884;2;17,52
884;3;19,13
885;1;0,84
885;2;17,55
885;3;19,81
886;1;0,84
886;2;16,65
886;3;18,47
887;1;1,35
887;2;16,97
887;3;19,53
888;1;1,08
888;2;17,31
888;3;18,99
889;1;1,45
889;2;17,24
889;3;18,78
890;1;1,69
890;2;17,08
890;3;19,75
891;1;1,36
891;2;17,33
891;3;19,86
892;1;0,46
892;2;17,39
892;3;19,39
893;1;1,29
893;2;16,1
893;3;17,88
894;1;0,97
894;2;16,42
894;3;18,25
895;1;1,45
895;2;17,66
895;3;19,23
896;1;0,83
896;2;17,41
896;3;19,71
897;1;0,85
897;2;17,7
897;3;19,88
898;1;0,32
898;2;17,12
898;3;19,29
899;1;0,9
899;2;16,71
899;3;18,49
900;1;1,1
900;2;17,42
900;3;19,11
901;1;0,28
901;2;17,23
901;3;19,33
902;1;0,13
902;2;16,99
902;3;19,11
903;1;1,13
903;2;16,41
903;3;18,17
904;1;0,37
904;2;17,32
904;3;19,41
905;1;0,69
905;2;17,58
905;3;19,51
906;1;2,04
906;2;17,28
906;3;20,05
907;1;1,11
907;2;17,61
907;3;19,32
908;1;1,54
908;2;17,88
908;3;20,34
909;1;0,25
909;2;17,19
909;3;19,3
910;1;1,41
910;2;16,65
910;3;18,24
911;1;0,73
911;2;16,61
911;3;18,49
912;1;0,7
912;2;17,5
912;3;19,39
913;1;1,31
913;2;16,68
913;3;19,24
914;1;0,66
914;2;16,3
914;3;18,42
915;1;0,35
915;2;16,79
915;3;19,0
916;1;1,42
916;2;17,85
916;3;20,27
917;1;1,09
917;2;17,19
917;3;18,87
918;1;1,44
918;2;16,59
918;3;18,18
919;1;0,68
919;2;17,41
919;3;19,28
920;1;0,47
920;2;16,5
920;3;18,58
921;1;1,0
921;2;17,71
921;3;19,99
922;1;1,72
922;2;16,28
922;3;17,82
923;1;0,0
923;2;16,96
923;3;19,05
924;1;1,21
924;2;16,17
924;3;17,96
925;1;0,67
925;2;16,95
925;3;19,28
926;1;1,0
926;2;16,0
926;3;18,25
927;1;1,17
927;2;17,32
927;3;19,78
928;1;1,05
928;2;17,61
928;3;19,95
929;1;0,9
929;2;16,11
929;3;18,38
930;1;0,31
930;2;16,68
930;3;18,83
931;1;1,05
931;2;17,26
931;3;19,68
932;1;0,93
932;2;17,57
932;3;19,86
933;1;0,73
933;2;16,99
933;3;19,33
934;1;0,61
934;2;16,73
934;3;18,62
935;1;1,26
935;2;17,09
935;3;18,7
936;1;0,78
936;2;16,63
936;3;18,99
937;1;0,56
937;2;17,35
937;3;19,25
938;1;0,76
938;2;16,65
938;3;18,5
939;1;1,09
939;2;16,24
939;3;18,07
940;1;0,15
940;2;17,0
940;3;19,14
941;1;1,12
941;2;17,67
941;3;19,4
942;1;0,93
942;2;16,56
942;3;18,36
943;1;1,36
943;2;17,24
943;3;19,77
944;1;0,0
944;2;16,96
944;3;19,05
945;1;0,8
945;2;16,79
945;3;19,17
946;1;0,93
946;2;17,43
946;3;19,18
947;1;0,14
947;2;16,85
947;3;18,91
948;1;0,64
948;2;17,59
948;3;19,68
949;1;0,4
949;2;17,31
949;3;19,44
950;1;0,4
950;2;16,64
950;3;18,66
951;1;1,08
951;2;15,9
951;3;17,99
952;1;0,9
952;2;17,82
952;3;19,94
953;1;1,26
953;2;16,62
953;3;19,17
954;1;0,63
954;2;17,36
954;3;19,24
955;1;0,54
955;2;17,21
955;3;19,45
956;1;1,22
956;2;17,07
956;3;18,7
957;1;0,65
957;2;16,35
957;3;18,54
958;1;1,04
958;2;17,64
958;3;19,96
959;1;0,41
959;2;17,35
959;3;19,36
960;1;0,47
960;2;16,67
960;3;18,64
961;1;1,28
961;2;15,72
961;3;17,77
962;1;0,56
962;2;16,41
962;3;18,55
963;1;0,6
963;2;16,75
963;3;19,05
964;1;0,85
964;2;17,8
964;3;19,89
965;1;1,25
965;2;18,01
965;3;20,27
966;1;0,62
966;2;17,3
966;3;19,18
967;1;0,1
967;2;16,88
967;3;18,95
968;1;1,4
968;2;17,05
968;3;19,63
969;1;0,74
969;2;17,04
969;3;19,38
970;1;0,87
970;2;16,42
970;3;18,29
971;1;0,87
971;2;17,83
971;3;19,88
972;1;0,85
972;2;16,35
972;3;18,26
973;1;1,25
973;2;17,13
973;3;18,74
974;1;0,62
974;2;16,77
974;3;18,65
975;1;0,33
975;2;17,16
975;3;19,32
976;1;1,21
976;2;18,17
976;3;20,22
977;1;0,81
977;2;16,41
977;3;18,75
978;1;1,34
978;2;16,58
978;3;18,21
979;1;1,12
979;2;17,59
979;3;19,96
980;1;0,1
980;2;16,92
980;3;19,04
981;1;1,2
981;2;16,26
981;3;18,03
982;1;1,95
982;2;17,69
982;3;20,36
983;1;1,56
983;2;17,18
983;3;18,68
984;1;0,65
984;2;17,39
984;3;19,27
985;1;0,12
985;2;17,0
985;3;19,04
986;1;0,0
986;2;16,96
986;3;19,05
987;1;0,85
987;2;16,22
987;3;18,2
988;1;1,49
988;2;17,62
988;3;20,13
989;1;1,36
989;2;17,55
989;3;20,03
990;1;1,15
990;2;15,91
990;3;17,9
991;1;1,25
991;2;16,62
991;3;19,17
992;1;0,82
992;2;16,98
992;3;18,76
993;1;0,46
993;2;17,03
993;3;19,28
994;1;0,66
994;2;16,62
994;3;18,94
995;1;0,87
995;2;17,81
995;3;19,91
996;1;1,49
996;2;17,47
996;3;19,01
997;1;0,88
997;2;17,65
997;3;19,5
998;1;0,13
998;2;16,94
998;3;18,98
999;1;1,04
999;2;16,04
999;3;18,01
1000;1;0,86
1000;2;17,24
1000;3;19,01
1001;1;0,56
1001;2;16,54
1001;3;18,52
1002;1;1,56
1002;2;17,46
1002;3;20,04
1003;1;1,49
1003;2;16,88
1003;3;18,42
1004;1;0,67
1004;2;17,17
1004;3;19,47
1005;1;1,78
1005;2;17,66
1005;3;20,27
1006;1;1,29
1006;2;16,76
1006;3;18,39
1007;1;1,41
1007;2;17,79
1007;3;19,4
1008;1;1,41
1008;2;17,23
1008;3;18,78
1009;1;0,86
1009;2;16,22
1009;3;18,2
1010;1;0,0
1010;2;16,96
1010;3;19,05
1011;1;0,99
1011;2;16,95
1011;3;18,67
1012;1;0,52
1012;2;16,74
1012;3;18,66
1013;1;0,61
1013;2;16,54
1013;3;18,49
1014;1;0,87
1014;2;16,17
1014;3;18,44
1015;1;0,83
1015;2;16,14
1015;3;18,29
1016;1;1,42
1016;2;16,76
1016;3;18,33
1017;1;0,57
1017;2;17,49
1017;3;19,61
1018;1;0,64
1018;2;16,55
1018;3;18,84
1019;1;1,26
1019;2;17,88
1019;3;20,2
1020;1;0,1
1020;2;17,06
1020;3;19,12
1021;1;0,98
1021;2;17,48
1021;3;19,22
1022;1;2,06
1022;2;16,7
1022;3;19,54
1023;1;0,8
1023;2;17,49
1023;3;19,75
1024;1;1,45
1024;2;17,49
1024;3;20,02
1025;1;0,5
1025;2;17,13
1025;3;19,38
1026;1;0,72
1026;2;17,12
1026;3;19,44
1027;1;0,69
1027;2;17,62
1027;3;19,57
1028;1;0,71
1028;2;17,58
1028;3;19,5
1029;1;1,06
1029;2;17,32
1029;3;19,01
1030;1;0,99
1030;2;15,98
1030;3;18,1
1031;1;0,84
1031;2;16,19
1031;3;18,46
1032;1;1,07
1032;2;17,18
1032;3;18,86
1033;1;1,28
1033;2;17,15
1033;3;19,67
1034;1;0,54
1034;2;17,49
1034;3;19,51
1035;1;0,3
1035;2;17,19
1035;3;19,19
1036;1;1,1
1036;2;17,15
1036;3;18,82
1037;1;0,85
1037;2;17,81
1037;3;19,83
1038;1;0,62
1038;2;17,54
1038;3;19,5
1039;1;1,31
1039;2;16,77
1039;3;19,33
1040;1;0,85
1040;2;17,02
1040;3;18,79
1041;1;0,78
1041;2;16,19
1041;3;18,32
1042;1;0,21
1042;2;17,16
1042;3;19,25
1043;1;1,73
1043;2;17,88
1043;3;20,42
1044;1;1,13
1044;2;17,13
1044;3;18,79
1045;1;0,94
1045;2;17,8
1045;3;19,98
1046;1;0,11
1046;2;17,07
1046;3;19,16
1047;1;1,52
1047;2;17,28
1047;3;18,79
1048;1;0,0
1048;2;16,96
1048;3;19,05
1049;1;1,19
1049;2;17,27
1049;3;18,91
1050;1;0,73
1050;2;16,37
1050;3;18,34
1051;1;0,08
1051;2;17,02
1051;3;19,12
1052;1;1,05
1052;2;16,6
1052;3;18,35
1053;1;1,76
1053;2;17,12
1053;3;18,54
1054;1;0,76
1054;2;17,21
1054;3;19,02
1055;1;1,26
1055;2;16,66
1055;3;19,2
1056;1;0,84
1056;2;17,4
1056;3;19,71
1057;1;1,63
1057;2;16,99
1057;3;18,46
1058;1;1,25
1058;2;17,09
1058;3;18,71
1059;1;0,98
1059;2;17,52
1059;3;19,85
1060;1;1,18
1060;2;16,43
1060;3;18,94
1061;1;0,44
1061;2;16,55
1061;3;18,71
1062;1;0,49
1062;2;16,58
1062;3;18,58
1063;1;0,91
1063;2;17,74
1063;3;19,94
1064;1;0,94
1064;2;17,67
1064;3;19,48
1065;1;0,81
1065;2;17,24
1065;3;19,58
1066;1;0,01
1066;2;16,96
1066;3;19,05
1067;1;0,87
1067;2;17,06
1067;3;18,82
1068;1;0,9
1068;2;16,18
1068;3;18,15
1069;1;1,92
1069;2;17,25
1069;3;19,99
1070;1;0,86
1070;2;16,84
1070;3;18,62
1071;1;0,67
1071;2;16,35
1071;3;18,58
1072;1;0,23
1072;2;17,09
1072;3;19,24
1073;1;0,53
1073;2;17,47
1073;3;19,57
1074;1;1,19
1074;2;16,79
1074;3;19,31
1075;1;0,66
1075;2;17,42
1075;3;19,64
1076;1;0,95
1076;2;17,12
1076;3;19,53
1077;1;0,88
1077;2;17,52
1077;3;19,81
1078;1;0,36
1078;2;16,61
1078;3;18,68
1079;1;0,32
1079;2;17,15
1079;3;19,13
1080;1;0,83
1080;2;16,88
1080;3;19,27
1081;1;1,38
1081;2;17,33
1081;3;19,86
1082;1;0,33
1082;2;17,03
1082;3;18,99
1083;1;0,98
1083;2;16,45
1083;3;18,26
1084;1;0,72
1084;2;16,7
1084;3;19,04
1085;1;0,0
1085;2;16,96
1085;3;19,05
1086;1;0,95
1086;2;17,36
1086;3;19,11
1087;1;0,88
1087;2;17,06
1087;3;19,45
1088;1;0,7
1088;2;17,5
1088;3;19,71
1089;1;0,16
1089;2;16,84
1089;3;18,89
1090;1;1,77
1090;2;16,64
1090;3;18,09
1091;1;1,11
1091;2;17,44
1091;3;19,85
1092;1;1,1
1092;2;17,64
1092;3;19,37
1093;1;1,09
1093;2;15,9
1093;3;18,14
1094;1;0,0
1094;2;16,96
1094;3;19,05
1095;1;1,89
1095;2;16,79
1095;3;18,18
1096;1;0,94
1096;2;17,89
1096;3;19,96
1097;1;1,69
1097;2;17,23
1097;3;19,88
1098;1;1,1
1098;2;18,06
1098;3;20,04
1099;1;1,13
1099;2;16,6
1099;3;19,09
1100;1;0,77
1100;2;16,28
1100;3;18,55
1101;1;0,32
1101;2;17,27
1101;3;19,37
1102;1;0,81
1102;2;16,53
1102;3;18,39
1103;1;1,64
1103;2;17,01
1103;3;19,67
1104;1;1,5
1104;2;16,71
1104;3;18,26
1105;1;0,55
1105;2;17,39
1105;3;19,57
1106;1;1,22
1106;2;15,77
1106;3;18,03
1107;1;0,67
1107;2;17,56
1107;3;19,5
1108;1;1,04
1108;2;15,93
1108;3;18,07
1109;1;0,31
1109;2;16,75
1109;3;18,77
1110;1;1,16
1110;2;16,02
1110;3;17,92
1111;1;0,0
1111;2;16,96
1111;3;19,05
1112;1;1,16
1112;2;16,41
1112;3;18,91
1113;1;0,58
1113;2;17,14
1113;3;19,41
1114;1;0,85
1114;2;16,7
1114;3;19,1
1115;1;0,68
1115;2;17,65
1115;3;19,67
1116;1;1,22
1116;2;18,14
1116;3;20,26
1117;1;1,22
1117;2;16,79
1117;3;19,32
1118;1;1,5
1118;2;17,13
1118;3;18,66
1119;1;0,31
1119;2;17,23
1119;3;19,35
1120;1;1,4
1120;2;17,34
1120;3;19,88
1121;1;0,42
1121;2;16,88
1121;3;19,11
1122;1;0,91
1122;2;16,59
1122;3;19,0
1123;1;1,9
1123;2;16,34
1123;3;17,79
1124;1;0,92
1124;2;16,73
1124;3;18,5
1125;1;1,21
1125;2;17,64
1125;3;20,03
1126;1;1,22
1126;2;17,06
1126;3;19,57
1127;1;1,88
1127;2;16,65
1127;3;18,06
1128;1;1,08
1128;2;16,27
1128;3;18,1
1129;1;0,0
1129;2;16,96
1129;3;19,05
1130;1;0,4
1130;2;17,28
1130;3;19,25
1131;1;0,15
1131;2;16,82
1131;3;18,9
1132;1;0,7
1132;2;17,66
1132;3;19,65
1133;1;0,82
1133;2;16,25
1133;3;18,24
1134;1;0,2
1134;2;16,85
1134;3;18,88
1135;1;0,85
1135;2;17,78
1135;3;19,9
1136;1;0,19
1136;2;16,99
1136;3;19,14
1137;1;0,48
1137;2;16,56
1137;3;18,76
1138;1;0,7
1138;2;17,63
1138;3;19,59
1139;1;0,39
1139;2;16,95
1139;3;18,89
1140;1;0,6
1140;2;16,4
1140;3;18,6
1141;1;1,01
1141;2;16,79
1141;3;18,52
1142;1;1,12
1142;2;16,17
1142;3;18,02
1143;1;1,73
1143;2;16,75
1143;3;18,21
1144;1;0,22
1144;2;17,17
1144;3;19,22
1145;1;1,09
1145;2;17,07
1145;3;18,74
1146;1;1,91
1146;2;17,11
1146;3;18,48
1147;1;1,19
